path,layer,loc,imports,exports,is_barrel,has_supabase,has_toast,has_console,has_default_export
components/search/SearchResults.tsx,component,63,4,1,false,false,false,false,true
components/seo/RouteHead.tsx,component,35,1,1,false,false,false,false,false
components/settings/AccountTab.tsx,component,53,4,1,false,false,false,false,true
components/settings/BankAccountTab.tsx,component,67,6,1,false,false,false,false,true
components/settings/fiscal-year/AdvanceSettingsTab.tsx,component,72,7,1,false,false,false,false,true
components/settings/fiscal-year/CascadeDeleteFiscalYearDialog.tsx,component,105,8,1,false,false,false,false,true
components/settings/fiscal-year/FiscalYearManagementTab.test.tsx,component,111,3,0,false,false,false,false,false
components/settings/fiscal-year/FiscalYearManagementTab.tsx,component,166,11,1,false,false,false,false,true
components/settings/fiscal-year/ReopenFiscalYearDialog.tsx,component,67,8,1,false,false,false,false,true
components/settings/index.ts,component,55,0,22,false,false,false,false,false
components/settings/landing/BannerSettingsTab.tsx,component,120,7,1,false,false,false,false,true
components/settings/landing/LandingPageTab.tsx,component,107,10,2,false,false,false,false,true
components/settings/landing/LandingStatsSettings.tsx,component,151,7,1,false,false,false,false,true
components/settings/landing/LogoUploadCard.tsx,component,71,4,1,false,false,false,false,true
components/settings/messaging/BulkMessagingTab.tsx,component,92,11,1,false,false,false,false,true
components/settings/messaging/BulkNotificationsTab.tsx,component,139,11,1,false,false,false,false,true
components/settings/messaging/NotificationsTab.tsx,component,127,10,1,false,false,false,false,true
components/settings/permissions/PermissionsActionBar.tsx,component,27,2,1,false,false,false,false,true
components/settings/permissions/PermissionsSummaryCards.tsx,component,37,2,1,false,false,false,false,true
components/settings/permissions/RolePermissionsMatrix.tsx,component,111,6,1,false,false,false,false,true
components/settings/permissions/SectionVisibilityCard.tsx,component,34,3,1,false,false,false,false,true
components/settings/permissions/index.ts,component,11,0,4,true,false,false,false,false
components/settings/security/AdminCapabilitiesSummary.tsx,component,156,3,1,false,false,false,false,true
components/settings/security/BiometricSettings.tsx,component,141,7,1,false,false,false,false,true
components/settings/security/PasswordTab.tsx,component,103,8,1,false,false,false,false,true
components/settings/security/PermissionsControlPanel.tsx,component,97,7,1,false,false,false,false,true
components/settings/security/RolePermissionsTab.tsx,component,111,6,1,false,false,false,false,true
components/settings/security/SecurityTab.tsx,component,46,5,1,false,false,false,false,true
components/settings/system/AppearanceTab.tsx,component,38,7,1,false,false,false,false,true
components/settings/system/DataExportTab.tsx,component,86,4,1,false,false,false,false,true
components/settings/system/MenuCustomizationTab.tsx,component,57,6,1,false,false,false,false,true
components/settings/system/SectionsTab.tsx,component,81,7,1,false,false,false,false,true
components/settings/system/SystemSettingsTab.tsx,component,134,7,1,false,false,false,false,true
components/settings/system/WaqfSettingsTab.tsx,component,71,7,1,false,false,false,false,true
components/settings/visibility/FeatureVisibilityGrid.tsx,component,161,11,1,false,false,false,false,true
components/settings/visibility/FeatureVisibilityGridRow.tsx,component,46,6,1,false,false,false,false,true
components/settings/zatca/ZatcaActions.tsx,component,117,6,1,false,false,false,false,true
components/settings/zatca/ZatcaCertExpiryWarning.tsx,component,53,4,1,false,false,false,false,true
components/settings/zatca/ZatcaConnectionStatus.tsx,component,67,4,1,false,false,false,false,true
components/settings/zatca/ZatcaFormCards.tsx,component,183,6,1,false,false,false,false,true
components/settings/zatca/ZatcaOperationsLog.tsx,component,96,8,1,false,false,false,false,true
components/settings/zatca/ZatcaPhasePlatform.tsx,component,72,3,1,false,false,false,false,true
components/settings/zatca/ZatcaSettingsTab.tsx,component,109,12,1,false,false,false,false,true
components/support/NewTicketDialog.tsx,component,67,9,1,false,false,false,false,true
components/support/SlaIndicator.tsx,component,29,3,1,false,false,false,false,true
components/support/SupportAnalyticsTab.tsx,component,153,4,1,false,false,false,false,true
components/support/SupportErrorsTab.tsx,component,116,5,1,false,false,false,false,true
components/support/SupportStatsCards.tsx,component,42,2,1,false,false,false,false,true
components/support/SupportTicketsTab.tsx,component,152,12,1,false,false,false,false,true
components/support/TicketDetailDialog.tsx,component,144,12,1,false,false,false,false,true
components/support/TicketList.tsx,component,115,8,1,false,false,false,false,true
components/support/TicketMobileCard.tsx,component,57,7,1,false,false,false,false,true
components/support/TicketViewDialog.tsx,component,176,11,1,false,false,false,false,true
components/support/index.ts,component,15,0,11,true,false,false,false,false
components/theme/ThemeColorPicker.tsx,component,68,7,1,false,false,false,false,true
components/theme/ThemeToggle.tsx,component,27,3,1,false,false,false,false,true
components/ui/accordion.tsx,component,53,4,1,false,false,false,false,false
components/ui/alert-dialog.tsx,component,105,4,1,false,false,false,false,false
components/ui/alert.tsx,component,44,3,1,false,false,false,false,false
components/ui/badge.tsx,component,30,3,2,false,false,false,false,false
components/ui/button.tsx,component,48,4,2,false,false,false,false,false
components/ui/card.tsx,component,44,2,1,false,false,false,false,false
components/ui/checkbox.tsx,component,27,4,1,false,false,false,false,false
components/ui/collapsible.tsx,component,10,1,1,false,false,false,false,false
components/ui/dialog.tsx,component,97,4,1,false,false,false,false,false
components/ui/dropdown-menu.tsx,component,180,4,1,false,false,false,false,false
components/ui/input.tsx,component,23,2,1,false,false,false,false,false
components/ui/label.tsx,component,18,4,1,false,false,false,false,false
components/ui/native-select-dialog.integration.test.tsx,component,240,6,0,false,false,false,false,false
components/ui/native-select.test.tsx,component,82,4,0,false,false,false,false,false
components/ui/native-select.tsx,component,69,3,2,false,false,false,false,false
components/ui/popover.tsx,component,30,3,1,false,false,false,false,false
components/ui/progress.tsx,component,24,3,1,false,false,false,false,false
components/ui/radio-group.tsx,component,37,4,1,false,false,false,false,false
components/ui/responsive-tabs.tsx,component,100,5,2,false,false,false,false,false
components/ui/scroll-area.tsx,component,39,3,1,false,false,false,false,false
components/ui/select.tsx,component,144,4,1,false,false,false,false,false
components/ui/separator.tsx,component,21,3,1,false,false,false,false,false
components/ui/skeleton.tsx,component,8,1,1,false,false,false,false,false
components/ui/sonner.tsx,component,30,2,1,false,false,true,false,false
components/ui/switch.tsx,component,28,3,1,false,false,false,false,false
components/ui/table.tsx,component,73,2,1,false,false,false,false,false
components/ui/tabs.tsx,component,54,3,1,false,false,false,false,false
components/ui/textarea.tsx,component,22,2,2,false,false,false,false,false
components/ui/tooltip.tsx,component,29,3,1,false,false,false,false,false
components/user-management/CreateUserForm.tsx,component,99,7,1,false,false,false,false,true
components/user-management/UserDialogs.tsx,component,157,9,3,false,false,false,false,false
components/user-management/UserMobileCard.tsx,component,81,5,1,false,false,false,false,true
components/user-management/UserRow.tsx,component,80,6,1,false,false,false,false,true
components/user-management/UserStatsCards.tsx,component,43,4,1,false,false,false,false,true
components/user-management/UsersTable.tsx,component,137,10,1,false,false,false,false,true
components/waqf-info/WaqfInfoEditDialog.tsx,component,166,9,1,false,false,false,false,true
components/waqif/WaqifChartsInner.tsx,component,54,4,1,false,false,false,false,true
components/waqif/WaqifFinancialSection.tsx,component,124,7,1,false,false,false,false,true
components/waqif/WaqifOverviewStats.tsx,component,39,2,1,false,false,false,false,true
components/waqif/WaqifQuickLinks.tsx,component,41,3,1,false,false,false,false,true
components/waqif/WaqifWelcomeCard.tsx,component,50,2,2,false,false,false,false,true
components/zatca/ZatcaCertificatesTab.tsx,component,83,5,1,false,false,false,false,true
components/zatca/ZatcaChainTab.tsx,component,80,5,1,false,false,false,false,true
components/zatca/ZatcaComplianceDialog.tsx,component,79,5,1,false,false,false,false,true
components/zatca/ZatcaHealthPanel.tsx,component,149,6,1,false,false,false,false,true
components/zatca/ZatcaInvoiceFilters.tsx,component,40,3,1,false,false,false,false,true
components/zatca/ZatcaInvoiceRow.tsx,component,168,7,2,false,false,false,false,true
components/zatca/ZatcaInvoicesTab.tsx,component,82,5,1,false,false,false,false,true
components/zatca/ZatcaSummaryCards.tsx,component,50,2,1,false,false,false,false,true
components/zatca/certificates/CertificateActions.tsx,component,103,3,1,false,false,false,false,true
components/zatca/certificates/CertificateWorkflowSteps.tsx,component,43,2,1,false,false,false,false,true
components/zatca/certificates/CertificatesTable.tsx,component,48,3,2,false,false,false,false,true
constants/beneficiaryCopy.ts,constant,119,0,12,false,false,false,false,false
constants/beneficiaryWidgets.ts,constant,24,0,2,false,false,false,false,false
constants/bottomNavLinks.ts,constant,42,2,2,false,false,false,false,false
constants/calendar.ts,constant,8,0,1,false,false,false,false,false
constants/collectionRules.ts,constant,8,0,1,false,false,false,false,false
constants/entities.ts,constant,86,0,13,false,false,false,false,false
constants/featureVisibilityRegistry.ts,constant,132,0,6,false,false,false,false,false
constants/fiscalYearIds.test.ts,test,30,2,0,false,false,false,false,false
constants/fiscalYearIds.ts,constant,26,0,7,false,false,false,false,false
constants/index.test.ts,test,57,2,0,false,false,false,false,false
constants/index.ts,constant,14,0,9,false,false,false,false,false
constants/limits.ts,constant,13,0,2,false,false,false,false,false
constants/navigation.ts,constant,186,3,20,false,false,false,false,false
constants/navigationIcons.ts,constant,19,0,1,false,false,false,false,false
constants/notificationTones.ts,constant,95,2,11,false,false,false,false,false
constants/pagination.ts,constant,36,0,7,false,false,false,false,false
constants/quickActions.ts,constant,39,2,2,false,false,false,false,false
constants/rolePermissions.ts,constant,30,0,2,false,false,false,false,false
constants/roles.ts,constant,32,1,6,false,false,false,false,false
constants/routeRegistry.ts,constant,100,1,8,false,false,false,false,false
constants/routeRoles.ts,constant,73,1,3,false,false,false,false,false
constants/sections.ts,constant,93,0,9,false,false,false,false,false
constants/settingsCategories.ts,constant,61,1,3,false,false,false,false,false
constants/storageKeys.ts,constant,57,0,2,false,false,false,false,false
constants/support.ts,constant,29,1,6,false,false,false,false,false
constants/timing.ts,constant,36,0,6,false,false,false,false,false
constants/ui.ts,constant,38,0,4,false,false,false,false,false
constants/waqf.ts,constant,6,0,1,false,false,false,false,false
contexts/AuthContext.test.tsx,test,146,6,0,false,false,false,false,false
contexts/AuthContext.tsx,context,97,9,1,false,true,false,false,false
contexts/ContractsContext.tsx,context,14,2,1,false,false,false,false,false
contexts/ContractsContextValue.ts,context,10,2,2,false,false,false,false,false
contexts/FiscalYearContext.test.tsx,test,81,4,0,false,false,false,false,false
contexts/FiscalYearContext.tsx,context,95,9,2,false,false,false,false,false
contexts/useContractsContext.ts,context,22,2,1,false,false,false,false,false
hooks/application/dashboard/useEndUserDashboardData.ts,hook-application,14,1,2,false,false,false,false,false
hooks/application/dashboard/useEndUserFinancials.ts,hook-application,63,4,1,false,false,false,false,false
hooks/application/messaging/useMessagesPage.ts,hook-application,84,5,1,false,false,true,false,false
hooks/application/messaging/useNotificationPreferences.ts,hook-application,62,5,1,false,false,false,false,false
hooks/application/useAiChat.ts,hook-application,198,3,3,false,false,false,false,false
hooks/application/useAuthPage.ts,hook-application,48,8,1,false,false,false,false,false
hooks/application/useDataExport.ts,hook-application,100,6,4,false,false,false,false,false
hooks/application/useGlobalSearch.ts,hook-application,105,9,2,false,false,false,false,false
hooks/application/useInstallAppPage.ts,hook-application,45,1,1,false,false,false,false,false
hooks/application/useLandingPage.ts,hook-application,100,6,1,false,false,false,false,false
hooks/application/useLayoutShell.ts,hook-application,72,11,1,false,false,false,false,false
hooks/application/useNavLinks.ts,hook-application,117,8,3,false,false,false,false,false
hooks/application/usePermissionCheck.ts,hook-application,53,4,1,false,false,false,false,false
hooks/application/useSecuritySettings.ts,hook-application,41,4,1,false,false,false,false,false
hooks/auth/biometric/useWebAuthn.test.ts,hook-auth,405,3,0,false,false,false,false,false
hooks/auth/biometric/useWebAuthn.ts,hook-auth,52,5,2,false,false,false,false,false
hooks/auth/biometric/useWebAuthnAuth.ts,hook-auth,92,6,1,false,true,false,false,false
hooks/auth/biometric/useWebAuthnManage.ts,hook-auth,41,3,2,false,false,false,false,false
hooks/auth/biometric/useWebAuthnRegister.ts,hook-auth,94,9,1,false,true,false,false,false
hooks/auth/flows/useAccessLogger.ts,hook-auth,28,2,2,false,false,false,false,false
hooks/auth/flows/useChangePassword.ts,hook-auth,29,4,1,false,true,false,false,false
hooks/auth/flows/useFieldErrors.ts,hook-auth,48,2,2,false,false,false,false,false
hooks/auth/flows/useLoginForm.ts,hook-auth,129,11,1,false,false,false,false,false
hooks/auth/flows/usePasswordResetRequest.ts,hook-auth,39,5,1,false,true,false,false,false
hooks/auth/flows/useResetPassword.ts,hook-auth,83,4,1,false,true,false,false,false
hooks/auth/role/useRoleRedirect.ts,hook-auth,43,3,1,false,false,false,false,false
hooks/auth/role/useUserManagement.ts,hook-auth,134,7,2,false,false,false,false,false
hooks/auth/role/useUserManagementData.ts,hook-auth,87,6,5,false,true,false,false,false
hooks/auth/role/useUserManagementForms.ts,hook-auth,65,2,4,false,false,false,false,false
hooks/auth/role/useUserManagementMutations.ts,hook-auth,120,4,8,false,false,false,false,false
hooks/auth/session/useAuthCleanup.test.ts,hook-auth,97,7,0,false,false,true,false,false
hooks/auth/session/useAuthCleanup.ts,hook-auth,38,5,1,false,false,false,false,false
hooks/auth/session/useAuthContext.ts,hook-auth,70,4,9,false,false,false,false,false
hooks/auth/session/useAuthListener.ts,hook-auth,167,8,2,false,true,false,false,false
hooks/auth/session/useFiscalYearPersistence.ts,hook-auth,50,5,1,false,false,false,false,false
hooks/auth/session/useLogoutFlow.ts,hook-auth,25,4,1,false,false,false,false,false
hooks/auth/session/useResolvedFiscalYear.ts,hook-auth,70,5,2,false,false,false,false,false
hooks/auth/session/useSessionExpiry.ts,hook-auth,69,2,1,false,false,false,false,false
hooks/data/audit/auditLogFilter.test.ts,hook-data,64,2,0,false,false,false,false,false
hooks/data/audit/useAccessLog.test.ts,hook-data,62,1,0,false,false,false,false,false
hooks/data/audit/useAccessLogTab.ts,hook-data,83,4,5,false,true,false,false,false
hooks/data/audit/useArchiveLog.ts,hook-data,54,4,3,false,true,false,false,false
hooks/data/audit/useAuditLog.test.ts,hook-data,110,5,0,false,false,false,false,false
hooks/data/audit/useAuditLog.ts,hook-data,65,4,3,false,true,false,false,false
hooks/data/audit/useAuditLogStats.ts,hook-data,51,4,2,false,true,false,false,false
hooks/data/audit/useClientErrors.ts,hook-data,35,3,2,false,true,false,false,false
hooks/data/audit/useLogAccessEvent.ts,hook-data,24,2,2,false,false,false,false,false
hooks/data/auth/useWebAuthnCredentials.ts,hook-data,123,6,4,false,true,false,false,false
hooks/data/beneficiaries/useBeneficiaries.test.ts,hook-data,36,2,0,false,false,false,false,false
hooks/data/beneficiaries/useBeneficiaries.ts,hook-data,99,9,6,false,true,false,false,false
hooks/data/beneficiaries/useBeneficiaryUsers.ts,hook-data,28,4,1,false,true,false,false,false
hooks/data/beneficiaries/useMyBeneficiaryProfile.ts,hook-data,22,2,1,false,true,false,false,false
hooks/data/beneficiaries/useMyDistributions.ts,hook-data,29,3,1,false,true,false,false,false
hooks/data/beneficiaries/useUpdateBeneficiarySelf.ts,hook-data,30,2,2,false,false,false,false,false
hooks/data/content/useAnnualReport.ts,hook-data,109,4,9,false,false,false,false,false
hooks/data/content/useBylaws.test.ts,hook-data,101,2,0,false,false,false,false,false
hooks/data/content/useBylaws.ts,hook-data,57,5,7,false,false,false,false,false
hooks/data/content/usePublicStats.ts,hook-data,46,3,1,false,false,false,false,false
hooks/data/content/usePublishedFiscalYears.ts,hook-data,20,2,1,false,true,false,false,false
hooks/data/contracts/index.ts,hook-data,7,0,5,false,false,false,false,false
hooks/data/contracts/useContracts.test.ts,hook-data,42,2,0,false,false,false,false,false
hooks/data/contracts/useContracts.ts,hook-data,84,6,7,false,true,false,false,false
hooks/data/contracts/useContractsForPdf.ts,hook-data,30,2,2,false,true,false,false,false
hooks/data/contracts/useTenantPayments.test.ts,hook-data,119,5,0,false,false,false,false,false
hooks/data/contracts/useTenantPayments.ts,hook-data,70,4,2,false,true,false,false,false
hooks/data/contracts/useWholePropertyRental.ts,hook-data,68,4,2,false,false,false,false,false
hooks/data/core/crud/useCrudMutations.ts,hook-data,106,6,1,false,true,false,false,false
hooks/data/core/crud/useListQuery.ts,hook-data,116,6,1,false,true,false,false,false
hooks/data/core/index.ts,hook-data,7,0,6,false,false,false,false,false
hooks/data/core/inferMutationArg.ts,hook-data,34,0,2,false,false,false,false,false
hooks/data/core/useCrudFactory.test.ts,hook-data,140,7,0,false,false,true,false,false
hooks/data/core/useCrudFactory.ts,hook-data,48,4,2,false,false,false,false,false
hooks/data/core/useDashboardRealtime.ts,hook-data,89,3,1,false,false,false,false,false
hooks/data/core/usePrefetchPages.ts,hook-data,172,8,1,false,true,false,false,false
hooks/data/core/useRetryQueries.ts,hook-data,19,3,1,false,false,false,false,false
hooks/data/dashboard/types.ts,hook-data,101,0,1,false,false,false,false,false
hooks/data/dashboard/useBeneficiaryDashboardRpc.ts,hook-data,36,6,1,false,false,false,false,false
hooks/data/dashboard/useDashboardPrefetch.ts,hook-data,66,7,1,false,false,false,false,false
hooks/data/email/useEmailMonitor.ts,hook-data,65,3,4,false,true,false,false,false
hooks/data/financial/accounts/useAccountCategories.ts,hook-data,63,3,7,false,false,false,false,false
hooks/data/financial/accounts/useAccounts.test.ts,hook-data,134,8,0,false,true,true,false,false
hooks/data/financial/accounts/useAccounts.ts,hook-data,62,6,6,false,true,false,false,false
hooks/data/financial/advances/useAdvanceQueries.ts,hook-data,84,4,4,false,true,false,false,false
hooks/data/financial/advances/useAdvanceRequests.test.ts,hook-data,82,4,0,false,false,false,false,false
hooks/data/financial/advances/useAdvanceRequests.ts,hook-data,116,4,6,false,true,false,false,false
hooks/data/financial/advances/useDistributionAdvances.ts,hook-data,45,3,2,false,true,false,false,false
hooks/data/financial/advances/useMaxAdvanceAmount.ts,hook-data,44,2,2,false,false,false,false,false
hooks/data/financial/contracts/useContractAllocations.test.ts,hook-data,43,6,0,false,true,false,false,false
hooks/data/financial/contracts/useContractAllocations.ts,hook-data,76,7,3,false,true,false,false,false
hooks/data/financial/dashboard/useDashboardSummary.ts,hook-data,122,8,3,false,true,false,false,false
hooks/data/financial/dashboard/useTotalBeneficiaryPercentage.test.ts,hook-data,58,6,0,false,true,false,false,false
hooks/data/financial/dashboard/useTotalBeneficiaryPercentage.ts,hook-data,29,5,1,false,false,false,false,false
hooks/data/financial/distribution/useDisbursementVouchers.ts,hook-data,71,5,6,false,true,false,false,false
hooks/data/financial/distribution/useDistribute.test.ts,hook-data,58,6,0,false,true,false,false,false
hooks/data/financial/distribution/useDistribute.ts,hook-data,74,3,1,false,false,false,false,false
hooks/data/financial/distribution/useDistributionHistory.ts,hook-data,48,3,2,false,true,false,false,false
hooks/data/financial/expenses/useExpenseBudgets.ts,hook-data,55,4,3,false,true,false,false,false
hooks/data/financial/expenses/useExpenses.test.ts,hook-data,39,2,0,false,false,false,false,false
hooks/data/financial/expenses/useExpenses.ts,hook-data,57,7,6,false,true,false,false,false
hooks/data/financial/fiscalYears/useCloseFiscalYear.ts,hook-data,45,2,1,false,false,false,false,false
hooks/data/financial/fiscalYears/useFiscalYearSummary.ts,hook-data,88,4,3,false,true,false,false,false
hooks/data/financial/fiscalYears/useFiscalYears.test.ts,hook-data,38,3,0,false,false,false,false,false
hooks/data/financial/fiscalYears/useFiscalYears.ts,hook-data,41,7,3,false,true,false,false,false
hooks/data/financial/fiscalYears/useMultiYearSummary.ts,hook-data,31,5,2,false,false,false,false,false
hooks/data/financial/fiscalYears/useYearComparisonData.ts,hook-data,96,7,1,false,false,false,false,false
hooks/data/financial/income/useIncome.test.ts,hook-data,40,2,0,false,false,false,false,false
hooks/data/financial/income/useIncome.ts,hook-data,57,7,6,false,true,false,false,false
hooks/data/financial/income/useIncomeComparison.ts,hook-data,44,3,3,false,true,false,false,false
hooks/data/invoices/useInvoiceFileUtils.ts,hook-data,109,2,5,false,true,false,false,false
hooks/data/invoices/useInvoices.test.ts,hook-data,67,2,0,false,false,false,false,false
hooks/data/invoices/useInvoices.ts,hook-data,115,7,12,false,false,false,false,false
hooks/data/invoices/usePaymentInvoices.test.ts,hook-data,97,5,0,false,false,false,false,false
hooks/data/invoices/usePaymentInvoices.ts,hook-data,160,6,9,false,true,false,false,false
hooks/data/messaging/useBulkMessaging.ts,hook-data,28,2,1,false,true,false,false,false
hooks/data/messaging/useMessaging.test.ts,hook-data,102,5,0,false,false,false,false,false
hooks/data/messaging/useMessaging.ts,hook-data,150,9,5,false,false,false,false,false
hooks/data/messaging/useUnreadMessages.ts,hook-data,32,4,1,false,true,false,false,false
hooks/data/notifications/useNotificationActions.test.ts,hook-data,145,7,0,false,false,true,false,false
hooks/data/notifications/useNotificationActions.ts,hook-data,165,8,1,false,true,false,false,false
hooks/data/notifications/useNotificationBeneficiaries.ts,hook-data,29,2,1,false,true,false,false,false
hooks/data/notifications/useNotifications.test.ts,hook-data,47,1,0,false,false,false,false,false
hooks/data/notifications/useNotifications.ts,hook-data,83,10,5,false,true,false,false,false
hooks/data/notifications/usePushNotifications.test.ts,hook-data,49,2,0,false,false,false,false,false
hooks/data/notifications/usePushNotifications.ts,hook-data,49,1,1,false,false,false,false,false
hooks/data/properties/useProperties.test.ts,hook-data,31,2,0,false,false,false,false,false
hooks/data/properties/useProperties.ts,hook-data,24,3,5,false,false,false,false,false
hooks/data/properties/usePropertiesMap.ts,hook-data,25,3,1,false,true,false,false,false
hooks/data/properties/usePropertyVatSync.ts,hook-data,28,2,2,false,false,false,false,false
hooks/data/properties/useUnits.test.ts,hook-data,64,2,0,false,false,false,false,false
hooks/data/properties/useUnits.ts,hook-data,77,6,9,false,true,false,false,false
hooks/data/settings/app/appSettingsUtils.ts,hook-data,33,2,3,false,false,false,false,false
hooks/data/settings/app/useAppSettings.test.ts,hook-data,67,2,0,false,false,false,false,false
hooks/data/settings/app/useAppSettings.ts,hook-data,36,4,4,false,false,false,false,false
hooks/data/settings/app/useAppSettingsHistory.ts,hook-data,59,2,2,false,true,false,false,false
hooks/data/settings/app/useAppSettingsRead.ts,hook-data,58,4,4,false,false,false,false,false
hooks/data/settings/app/useAppSettingsWrite.ts,hook-data,67,6,1,false,false,false,false,false
hooks/data/settings/appearance/useAppearanceSettings.test.ts,hook-data,41,3,0,false,false,false,false,false
hooks/data/settings/appearance/useAppearanceSettings.ts,hook-data,45,2,5,false,false,false,false,false
hooks/data/settings/appearance/useBannerSettings.test.ts,hook-data,44,4,0,false,false,false,false,false
hooks/data/settings/appearance/useBannerSettings.ts,hook-data,39,3,3,false,false,false,false,false
hooks/data/settings/index.ts,hook-data,13,0,10,false,false,false,false,false
hooks/data/settings/notifications/useBeneficiaryWidgets.test.ts,hook-data,51,4,0,false,false,false,false,false
hooks/data/settings/notifications/useBeneficiaryWidgets.ts,hook-data,45,4,3,false,false,false,false,false
hooks/data/settings/notifications/useNotificationSettings.ts,hook-data,37,3,2,false,false,false,false,false
hooks/data/settings/permissions/useFeatureVisibility.test.ts,hook-data,40,4,0,false,false,false,false,false
hooks/data/settings/permissions/useFeatureVisibility.ts,hook-data,59,3,3,false,false,false,false,false
hooks/data/settings/permissions/useRegistrationEnabled.ts,hook-data,23,3,1,false,true,false,false,false
hooks/data/settings/permissions/useRolePermissions.test.ts,hook-data,53,4,0,false,false,false,false,false
hooks/data/settings/permissions/useRolePermissions.ts,hook-data,35,3,1,false,false,false,false,false
hooks/data/settings/permissions/useSectionsVisibility.test.ts,hook-data,50,4,0,false,false,false,false,false
hooks/data/settings/permissions/useSectionsVisibility.ts,hook-data,39,4,1,false,false,false,false,false
hooks/data/settings/waqf/usePdfWaqfInfo.test.ts,hook-data,71,4,0,false,false,false,false,false
hooks/data/settings/waqf/usePdfWaqfInfo.ts,hook-data,30,3,1,false,false,false,false,false
hooks/data/settings/waqf/useWaqfInfo.test.ts,hook-data,96,5,0,false,true,false,false,false
hooks/data/settings/waqf/useWaqfInfo.ts,hook-data,48,4,2,false,false,false,false,false
hooks/data/support/useSupportAnalytics.ts,hook-data,64,4,4,false,true,false,false,false
hooks/data/support/useSupportTicketMutations.ts,hook-data,66,4,4,false,false,false,false,false
hooks/data/support/useSupportTickets.test.ts,hook-data,201,4,0,false,false,false,false,false
hooks/data/support/useSupportTickets.ts,hook-data,98,3,9,false,true,false,false,false
hooks/data/users/useUserRoleCounts.ts,hook-data,32,2,2,false,true,false,false,false
hooks/data/zatca/useZatcaCertificates.ts,hook-data,26,4,2,false,false,false,false,false
hooks/data/zatca/useZatcaInvoiceActions.ts,hook-data,59,3,1,false,false,false,false,false
hooks/data/zatca/useZatcaInvoices.ts,hook-data,55,5,2,false,false,false,false,false
hooks/data/zatca/useZatcaManagement.ts,hook-data,57,5,1,false,false,false,false,false
hooks/data/zatca/useZatcaOnboarding.ts,hook-data,38,4,1,false,false,false,false,false
hooks/data/zatca/useZatcaOnboardingReadiness.ts,hook-data,25,3,1,false,false,false,false,false
hooks/data/zatca/useZatcaOperationLog.ts,hook-data,36,2,2,false,true,false,false,false
hooks/domain/financial/financialIntegration.test.ts,hook-domain,262,5,0,false,false,false,false,false
hooks/domain/financial/useAccountsActions.ts,hook-domain,185,9,1,false,false,false,false,false
hooks/domain/financial/useAccountsCalculations.ts,hook-domain,168,5,1,false,false,false,false,false
hooks/domain/financial/useAccountsData.ts,hook-domain,74,13,1,false,false,false,false,false
hooks/domain/financial/useAccountsEditing.ts,hook-domain,141,6,1,false,false,false,false,false
hooks/domain/financial/useAccountsSettings.ts,hook-domain,161,7,1,false,false,false,false,false
hooks/domain/financial/useAdvanceCalculations.ts,hook-domain,40,4,2,false,false,false,false,false
hooks/domain/financial/useComputedFinancials.test.ts,hook-domain,683,5,0,false,false,false,false,false
hooks/domain/financial/useComputedFinancials.ts,hook-domain,152,7,1,false,false,false,false,false
hooks/domain/financial/useContractAllocationMap.ts,hook-domain,41,4,1,false,false,false,false,false
hooks/domain/financial/useDistributionCalculation.ts,hook-domain,54,4,1,false,false,false,false,false
hooks/domain/financial/useIncomeComparison.ts,hook-domain,28,3,2,false,false,false,false,false
hooks/domain/financial/useMyShare.test.ts,hook-domain,165,5,0,false,false,false,false,false
hooks/domain/financial/useMyShare.ts,hook-domain,58,4,1,false,false,false,false,false
hooks/domain/financial/usePropertyFinancials.test.ts,hook-domain,86,2,0,false,false,false,false,false
hooks/domain/financial/usePropertyFinancials.ts,hook-domain,164,1,2,false,false,false,false,false
hooks/domain/financial/usePropertyPerformance.ts,hook-domain,102,2,3,false,false,false,false,false
hooks/domain/financial/useRawFinancialData.test.ts,hook-domain,98,4,0,false,false,false,false,false
hooks/domain/financial/useRawFinancialData.ts,hook-domain,33,6,1,false,false,false,false,false
hooks/page/admin/accounts/useAdvanceRequestsState.test.ts,hook-page,118,2,0,false,false,false,false,false
hooks/page/admin/accounts/useAdvanceRequestsState.ts,hook-page,102,6,2,false,false,false,false,false
hooks/page/admin/activeContractsFilter.test.ts,hook-page,39,2,0,false,false,false,false,false
hooks/page/admin/activeContractsFilter.ts,hook-page,23,0,2,false,false,false,false,false
hooks/page/admin/contracts/useCollectionAlerts.ts,hook-page,30,3,1,false,false,false,false,false
hooks/page/admin/contracts/useContractDelete.ts,hook-page,106,5,1,false,false,false,false,false
hooks/page/admin/contracts/useContractForm.ts,hook-page,86,6,1,false,false,false,false,false
hooks/page/admin/contracts/useContractFormDialog.ts,hook-page,126,7,1,false,false,false,false,false
hooks/page/admin/contracts/useContractFormSubmit.ts,hook-page,144,15,1,false,false,false,false,false
hooks/page/admin/contracts/useContractsBulkRenew.ts,hook-page,96,5,1,false,false,false,false,false
hooks/page/admin/contracts/useContractsFilters.test.ts,hook-page,149,4,0,false,false,false,false,false
hooks/page/admin/contracts/useContractsFilters.ts,hook-page,132,4,2,false,false,false,false,false
hooks/page/admin/contracts/useContractsPage.ts,hook-page,147,20,1,false,false,false,false,false
hooks/page/admin/dashboard/useAccountantDashboardData.ts,hook-page,151,3,4,false,false,false,false,false
hooks/page/admin/dashboard/useAdminDashboardData.ts,hook-page,137,6,2,false,false,false,false,false
